price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,zipcode,sqm_living15,sqm_lot15,house_age,renovated
365500,3,2,131,892,1,0,0,4,7,131,0,98072,131,892,1,0
252350,3,2,153,683,1,0,0,3,7,108,46,98058,159,683,1,0
403950,4,2,197,1281,2,0,0,3,8,197,0,98146,175,1115,1,0
385000,4,1,190,997,1,0,0,3,7,128,61,98177,150,931,2,0
345000,4,1,144,708,1,0,0,3,7,144,0,98106,135,708,2,0
490000,3,2,184,291,2,0,0,4,9,184,0,98008,181,265,1,0
330000,3,2,149,2507,2,0,0,3,8,149,0,98019,166,2578,0,0
927000,4,2,307,1124,2,0,0,3,8,307,0,98004,296,1137,3,0
1118000,4,2,357,1545,2,0,1,4,10,357,0,98040,335,1538,1,0
330000,2,1,113,929,1,0,0,5,7,113,0,98028,186,892,3,0
530000,5,2,253,818,1,0,0,4,7,139,113,98008,196,818,2,0
365000,4,2,180,2379,1,0,0,1,8,180,0,98006,186,936,2,0
378750,3,2,201,279,1,0,0,3,7,117,84,98118,99,325,5,1
269900,4,1,142,813,1,0,0,4,7,142,0,98058,129,813,2,0
557000,3,3,159,195,2,0,0,3,8,120,39,98122,151,143,0,0
360000,4,1,347,1578,1,0,0,4,7,200,147,98022,175,1576,1,0
352000,2,1,87,465,1,0,0,4,7,87,0,98117,145,418,3,0
437000,3,2,163,2078,2,0,0,3,8,163,0,98045,226,2078,1,0
322500,4,2,169,628,2,0,0,3,7,169,0,98038,169,661,0,0
650000,3,3,140,186,2,0,0,3,9,124,17,98116,140,126,0,0
450000,3,2,120,113,3,0,0,3,8,120,0,98103,120,301,0,0
278500,3,2,146,488,1,0,0,3,7,146,0,98092,146,488,0,0
364950,4,2,179,647,2,0,0,3,8,179,0,98055,194,650,0,0
840000,4,3,264,3730,1,0,4,4,10,264,0,98038,296,3425,1,0
268000,3,2,144,756,2,0,0,3,7,144,0,98031,144,756,1,0
517534,2,1,77,13378,1,0,0,3,5,77,0,98070,128,13378,0,0
632925,3,2,278,2996,2,0,0,4,8,278,0,98077,278,3392,1,0
577500,3,2,186,674,2,0,0,3,9,186,0,98034,228,754,0,0
339000,4,1,222,695,1,0,2,3,7,222,0,98178,265,638,4,0
570000,3,1,270,3482,1,0,0,4,7,142,128,98052,234,1700,2,0
563500,4,1,194,16193,1,0,0,3,7,150,44,98024,250,16193,2,0
423000,4,2,204,869,1,0,0,5,7,120,85,98133,178,805,2,0
355000,3,2,173,467,2,0,0,3,8,173,0,98019,216,508,0,0
1550000,5,4,564,15950,2,0,0,3,12,564,0,98024,435,19634,0,0
482000,2,1,88,368,1,0,0,3,7,88,0,98103,123,376,3,0
625000,3,1,149,849,1,0,0,5,7,149,0,98006,147,911,2,0
538000,3,2,209,1081,2,0,0,3,8,209,0,98056,219,1081,1,0
380000,3,2,212,953,2,0,0,4,8,212,0,98058,215,938,1,0
375000,2,1,87,476,1,0,0,3,7,87,0,98122,121,476,5,0
245000,3,2,142,790,1,0,0,5,7,96,46,98038,172,757,0,0
310000,5,1,204,2533,1,0,0,4,7,204,0,98166,151,3669,3,1
1300000,3,2,218,1396,1,0,0,4,8,164,54,98004,328,1461,1,0
397000,4,2,134,714,1,0,0,3,7,112,22,98034,136,898,2,0
365000,3,2,204,377,2,0,0,3,8,204,0,98058,215,472,0,0
328500,4,3,213,767,2,0,0,3,9,213,0,98042,213,767,1,0
988000,4,3,375,1831,2,0,0,3,11,375,0,98052,365,2034,1,0
1000000,4,2,243,305,1,0,0,5,8,178,64,98103,168,305,4,0
237000,3,2,138,199,2,0,0,3,7,138,0,98055,138,195,0,0
525000,4,2,228,491,2,0,0,3,8,228,0,98011,214,434,0,0
749000,4,2,159,895,1,0,0,3,9,134,25,98006,199,849,1,1
722500,5,2,453,1097,2,0,0,3,10,322,130,98074,296,1059,1,0
843000,3,2,291,813,2,0,0,3,10,291,0,98052,266,837,1,0
438000,2,2,118,128,3,0,0,3,8,118,0,98115,150,287,0,0
578000,3,1,197,1011,1,0,2,3,8,143,54,98146,229,1093,1,0
227950,3,1,155,765,1,0,0,5,7,155,0,98001,193,456,2,0
196000,3,2,192,1076,2,0,0,3,7,192,0,98001,176,699,1,0
641000,2,1,132,496,1,0,0,3,8,99,33,98105,223,502,3,0
350000,3,1,116,20444,1,0,0,4,6,116,0,98038,179,19553,1,0
205000,3,1,87,742,1,0,0,4,7,87,0,98032,107,748,2,0
400000,3,1,178,846,1,0,0,3,7,178,0,98072,178,907,2,0
1030000,3,2,329,912,1,0,0,3,10,243,87,98027,337,716,0,0
505000,3,2,117,507,1,0,0,3,7,117,0,98034,140,507,2,0
475000,5,2,217,669,1,0,0,3,7,121,97,98034,179,671,1,0
520000,3,2,241,861,1,0,0,5,8,134,107,98028,240,878,1,0
1450000,3,4,369,2316,2,0,2,3,10,303,66,98034,243,1286,1,1
333500,3,1,113,904,1,0,0,3,7,113,0,98011,151,930,2,0
232000,3,1,130,967,1,0,0,4,6,130,0,98038,114,949,1,0
691100,3,2,219,1498,1,0,0,4,8,159,60,98006,197,1498,1,0
811000,3,1,174,920,1,0,0,4,8,174,0,98040,177,930,2,0
551000,3,2,263,539,2,0,0,3,9,263,0,98028,232,538,0,0
496500,3,2,210,338,2,0,0,3,8,210,0,98072,218,345,1,0
705000,3,3,183,1950,2,1,3,4,9,164,19,98070,212,7007,1,0
578000,4,2,292,857,1,0,2,5,9,164,127,98055,229,892,2,0
255000,3,1,115,805,1,0,0,5,7,115,0,98042,138,764,1,0
1050000,4,3,321,728,2,0,0,3,10,321,0,98006,299,796,0,0
348000,3,2,239,789,2,0,0,4,8,239,0,98042,223,748,1,0
230000,3,2,140,317,2,0,0,3,7,140,0,98031,146,351,1,0
359500,4,2,222,1046,2,0,0,3,9,222,0,98023,230,1046,1,0
330000,3,1,91,651,1,0,0,3,6,91,0,98133,113,651,3,0
465000,3,1,138,591,1,0,0,3,7,138,0,98133,138,591,2,0
325000,4,2,172,681,2,0,0,3,8,172,0,98042,195,681,0,0
340500,3,2,211,2605,1,0,0,4,7,178,33,98168,164,1379,3,0
342500,3,2,168,483,2,0,0,3,8,168,0,98038,168,576,1,0
290900,2,2,150,1636,2,0,0,3,6,150,0,98178,122,1204,4,1
868700,3,4,357,573,2,0,0,3,10,357,0,98074,300,716,0,0
1199000,4,2,382,781,2,0,1,3,9,291,91,98125,262,781,4,1
1150000,4,3,389,953,2,0,0,3,11,293,97,98074,400,1108,0,0
859900,4,2,315,585,2,0,0,3,9,315,0,98074,315,661,0,0
520000,4,2,176,279,2,0,0,3,7,176,0,98029,147,279,0,0
460000,3,2,150,235,2,0,2,3,9,100,49,98118,150,388,0,0
438924,3,1,98,427,1,0,0,3,7,79,19,98115,164,502,3,0
315000,2,1,59,609,1,0,0,3,5,59,0,98126,132,609,4,0
590000,4,2,270,990,1,0,2,3,8,165,105,98033,271,1021,1,0
378500,4,1,158,803,1,0,0,3,7,79,79,98006,151,836,2,0
328500,3,2,181,756,2,0,0,4,9,181,0,98042,218,715,1,0
849950,3,3,278,908,2,0,0,4,8,278,0,98005,207,1074,2,0
525000,3,1,125,558,1,0,2,3,7,84,42,98136,161,559,3,0
1385000,4,3,452,16851,2,0,0,3,9,452,0,98074,358,16851,1,0
295000,4,2,201,718,1,0,0,4,8,136,65,98023,191,767,1,0
1067000,6,3,452,1096,2,0,0,3,11,359,93,98006,335,1096,0,0
207950,2,2,83,465,1,0,0,3,6,83,0,98118,173,465,4,0
699900,4,2,261,679,2,0,0,3,9,261,0,98075,262,679,0,0
1280000,5,2,316,883,2,0,1,4,8,316,0,98027,286,1030,1,0
452000,4,1,147,683,1,0,0,4,7,89,58,98052,145,683,2,0
370000,3,2,156,468,1,0,1,4,7,156,0,98055,156,457,1,0
232000,3,1,121,1044,1,0,0,5,7,121,0,98042,121,1003,2,0
669950,5,2,262,1307,2,0,0,4,7,221,41,98034,178,966,2,0
397500,3,2,140,624,1,0,0,3,7,99,41,98034,154,613,2,0
490000,2,2,114,129,2,0,0,3,8,81,33,98112,115,125,0,0
725000,4,2,196,385,2,0,0,3,9,159,37,98116,134,411,4,1
299000,3,2,286,1825,1,0,2,4,7,150,137,98032,225,1153,2,0
625000,2,1,138,534,1,0,0,4,7,111,28,98116,148,374,5,0
437500,3,2,197,418,2,0,0,3,7,197,0,98065,235,448,0,0
650000,4,2,296,505,2,0,0,3,9,296,0,98065,282,496,0,0
475000,2,1,138,355,1,0,0,3,7,80,59,98117,136,355,4,0
342000,3,2,179,1110,1,0,0,4,8,179,0,98042,204,1192,2,0
1197350,4,2,257,725,2,0,0,3,10,257,0,98033,253,929,0,0
280000,3,1,155,1079,1,0,0,4,7,155,0,98055,179,948,2,0
240000,2,1,124,669,1,0,0,3,7,124,0,98188,135,1086,1,0
529000,3,1,112,309,1,0,0,4,7,112,0,98107,152,310,4,0
442000,3,1,111,474,1,0,0,4,7,96,15,98136,157,474,3,0
615000,2,1,143,639,1,0,0,4,7,76,67,98119,132,515,3,0
1485000,4,3,375,1004,2,0,0,3,10,375,0,98033,201,669,0,0
585000,4,1,226,703,1,0,0,4,8,147,79,98052,184,813,1,0
480000,4,2,242,724,2,0,0,3,8,242,0,98059,263,724,0,0
1095000,5,3,410,5303,2,0,0,4,9,410,0,98053,270,4696,1,0
290000,4,1,124,761,1,0,0,3,7,124,0,98133,113,61,3,0
615000,3,1,177,465,1,0,0,5,7,88,88,98116,164,465,3,0
300000,2,1,102,714,1,0,0,4,7,102,0,98133,136,714,3,0
308000,3,1,184,3638,1,0,0,3,6,147,37,98030,173,1098,4,0
750000,3,2,223,720,2,0,0,3,9,223,0,98033,193,801,0,0
2250000,4,2,442,747,2,0,0,5,9,315,127,98112,274,866,4,0
890000,4,3,296,18056,2,0,0,3,10,296,0,98059,204,16558,0,0
288000,3,1,111,703,1,0,0,5,6,111,0,98058,111,703,2,0
190000,2,1,59,558,1,0,0,3,6,59,0,98178,137,636,3,1
515000,5,3,235,474,1,0,0,3,8,141,94,98133,213,373,0,0
235000,4,1,157,1027,1,0,0,4,5,157,0,98055,157,840,4,0
275000,2,1,87,465,1,0,0,3,6,87,0,98126,87,465,3,0
727500,2,2,115,847,1,0,0,4,7,115,0,98004,128,848,3,0
650000,4,2,283,612,2,0,0,3,7,283,0,98053,255,612,0,0
1600000,6,5,562,21436,2,0,3,3,11,562,0,98024,391,21745,0,0
365000,4,1,148,658,1,0,0,3,6,148,0,98125,123,658,3,0
662000,3,1,232,3434,1,0,0,3,9,232,0,98052,241,2680,1,0
270500,3,2,165,729,1,0,0,3,7,123,43,98038,156,729,1,0
200000,2,1,126,176,2,0,0,3,7,126,0,98092,126,176,1,0
970000,4,3,441,7085,2,0,0,3,10,441,0,98075,310,4573,1,0
160000,3,1,94,892,1,0,0,4,7,94,0,98198,130,898,2,0
204000,3,1,97,688,1,0,0,4,6,97,0,98010,147,688,2,0
358000,3,2,150,618,2,0,0,4,7,150,0,98058,165,700,1,0
452000,4,1,146,768,1,0,0,3,7,146,0,98011,174,761,1,0
595000,2,2,140,372,1,0,0,4,7,94,46,98103,178,372,5,0
249000,3,2,126,565,1,0,0,3,7,126,0,98042,126,649,1,0
346900,4,2,183,475,2,0,0,3,8,183,0,98055,207,475,0,0
2125000,3,2,502,2237,2,1,4,4,12,502,0,98166,370,9700,1,0
280000,4,2,145,404,2,0,0,3,7,145,0,98056,145,404,0,0
318888,4,1,216,1115,1,0,0,4,8,211,5,98032,197,918,2,0
530000,3,2,197,3766,1,0,0,3,8,197,0,98075,230,1254,2,0
375000,3,2,197,1719,2,0,0,4,8,197,0,98031,197,1346,1,0
910000,4,2,311,2718,2,0,0,3,11,311,0,98052,364,2298,1,0
782000,4,2,221,893,2,0,0,4,10,221,0,98006,238,908,1,0
259950,2,2,99,60,2,0,0,3,9,67,33,98106,99,86,0,0
315000,4,2,214,1706,1,0,0,4,7,145,69,98058,174,891,1,0
215000,2,1,123,824,1,0,0,4,6,123,0,98168,111,603,3,0
705000,3,1,203,950,1,0,2,4,7,106,97,98040,203,793,3,0
1450000,3,3,407,587,2,0,3,5,10,333,74,98199,286,714,3,0
451000,3,1,166,912,2,0,0,3,7,166,0,98155,141,941,3,0
261000,2,1,70,755,1,0,0,4,6,70,0,98055,125,813,3,0
396000,3,1,121,770,1,0,0,5,7,121,0,98028,146,808,2,0
725000,4,2,278,2711,2,0,3,3,9,278,0,98059,345,2711,0,0
1950000,7,3,431,1416,2,0,1,3,11,266,165,98040,300,1924,2,1
238000,4,1,130,673,1,0,0,3,7,130,0,98188,122,680,2,0
750000,6,1,256,889,2,0,0,4,8,256,0,98052,190,889,2,0
331500,4,2,191,955,2,0,0,3,7,191,0,98042,191,753,0,0
460000,4,3,207,10121,1,0,0,3,7,131,76,98065,182,6072,1,0
404950,4,2,217,20169,1,0,0,4,8,217,0,98092,217,10028,1,0
880000,3,2,267,480,2,0,0,3,9,267,0,98103,151,743,0,0
863000,4,2,383,2079,2,0,0,3,10,383,0,98074,296,674,0,0
638700,3,1,193,851,1,0,0,3,7,127,66,98005,174,831,2,0
435000,3,2,171,528,2,0,0,3,7,171,0,98053,149,437,0,0
260000,3,1,110,497,1,0,0,4,6,110,0,98178,138,497,2,0
671500,5,2,201,372,1,0,0,5,7,142,59,98105,190,372,4,0
610000,3,1,110,316,1,0,0,3,8,110,0,98109,134,316,5,0
338900,4,2,170,522,2,0,0,3,7,170,0,98038,170,557,0,0
720000,4,4,297,716,2,0,0,3,10,297,0,98075,323,738,0,0
442000,5,3,238,506,1,0,0,4,7,164,74,98108,100,506,4,0
650000,5,2,237,468,1,0,0,5,8,237,0,98122,148,357,5,0
263500,3,1,124,922,1,0,0,3,7,97,27,98058,124,844,1,0
300000,2,1,113,7044,1,0,0,4,7,113,0,98038,187,9109,2,0
266000,3,2,168,316,2,0,0,3,7,168,0,98002,195,316,0,0
930000,4,4,562,7894,2,0,2,3,9,386,177,98077,251,18541,0,0
530000,4,2,216,511,2,0,0,3,8,216,0,98028,228,508,0,0
180000,3,1,129,833,1,0,0,4,6,129,0,98023,93,787,2,0
619000,3,2,253,598,2,0,0,3,9,253,0,98065,296,680,0,0
264000,3,1,169,986,1,0,0,4,7,169,0,98003,128,834,2,0
730000,2,2,198,457,1,0,4,4,7,142,56,98116,198,457,3,0
439000,4,2,191,936,2,0,0,3,7,191,0,98034,191,758,1,0
268500,4,1,132,697,1,0,0,4,7,100,32,98031,139,675,1,0
330000,3,1,140,1463,1,0,0,3,7,140,0,98045,137,1463,1,0
640000,3,2,201,372,1,0,0,3,8,182,19,98122,201,476,5,1
900000,3,2,296,1171,2,0,0,4,11,296,0,98074,282,1193,1,0
370000,3,2,196,1236,2,0,0,4,8,196,0,98038,230,1301,1,0
685000,3,2,191,270,1,0,0,5,8,124,68,98144,178,362,4,0
505000,3,1,170,20242,1,0,0,3,7,94,76,98053,228,15424,1,0
265000,3,1,169,3036,1,0,0,4,7,169,0,98022,191,4048,2,0
290000,3,2,150,273,2,0,0,3,8,150,0,98055,150,283,0,0
296000,4,2,165,335,2,0,0,3,7,165,0,98038,188,353,0,0
360000,4,2,171,893,2,0,0,3,7,171,0,98178,170,790,0,0
240500,3,1,136,984,1,0,0,3,7,92,44,98168,113,1116,0,0
372500,2,2,130,275,2,0,0,3,8,130,0,98126,143,222,0,0
595000,3,2,313,1338,2,0,2,3,9,313,0,98045,309,901,0,0
515000,4,3,334,767,2,0,0,3,9,334,0,98023,266,743,0,0
1220000,4,2,297,1428,2,0,0,4,9,297,0,98040,285,1418,2,0
507000,2,1,155,600,1,0,0,3,8,155,0,98053,202,581,0,0
399950,4,2,225,2924,1,0,0,3,9,225,0,98092,238,2991,1,0
185000,3,1,133,1005,2,0,0,3,7,133,0,98010,145,1005,0,0
460000,3,1,134,657,1,0,0,3,7,134,0,98052,134,670,1,0
435500,3,2,135,445,2,0,0,3,7,135,0,98029,145,417,1,0
469000,4,2,330,1295,1,0,0,5,8,195,135,98188,191,836,2,0
531000,2,3,118,109,2,0,0,3,8,103,15,98103,120,167,0,0
443500,2,1,87,632,1,0,0,3,7,87,0,98177,107,644,3,0
223000,3,2,155,634,1,0,0,3,7,121,34,98042,154,705,1,0
590000,4,3,288,1472,2,0,0,3,8,223,65,98028,204,1803,0,0
340000,2,2,102,164,3,0,0,3,7,102,0,98103,112,132,0,0
650000,3,2,174,315,1,0,0,4,8,114,59,98199,165,376,4,0
533600,3,2,179,472,2,0,0,4,8,179,0,98029,204,473,1,0
695000,3,2,236,436,2,0,0,3,9,236,0,98074,242,590,0,0
242000,3,1,119,699,1,0,0,4,7,119,0,98031,139,723,1,0
425000,3,2,169,819,1,0,0,3,7,119,50,98125,168,698,2,0
525000,3,2,138,875,2,0,0,3,7,138,0,98052,120,941,1,0
485000,3,2,175,511,2,0,0,3,8,175,0,98029,190,503,1,0
175000,3,1,116,908,1,0,0,3,7,116,0,98045,129,897,2,0
210000,3,2,134,670,1,0,0,3,8,134,0,98092,158,673,1,0
260000,3,2,178,689,2,0,0,3,7,178,0,98031,179,700,1,0
577000,3,2,191,534,1,0,0,3,7,124,68,98116,178,534,1,0
200000,3,1,112,984,1,0,0,4,7,112,0,98002,131,984,2,0
605000,2,1,164,465,1,0,0,4,7,87,76,98117,142,465,4,0
325000,3,1,92,627,1,0,0,4,6,92,0,98133,134,638,3,0
289500,3,1,89,595,1,0,0,4,6,76,13,98178,112,613,3,0
559950,3,2,154,136,3,0,0,3,9,154,0,98144,154,166,0,0
1042500,3,1,177,871,1,0,1,4,8,124,53,98115,257,871,3,0
543500,3,2,118,259,1,0,0,3,7,92,26,98199,178,372,2,0
480000,4,2,302,3187,2,0,0,4,9,302,0,98042,289,3344,1,0
218000,3,1,89,895,1,0,0,5,6,89,0,98022,100,800,1,0
565000,2,1,124,558,1,0,0,4,7,89,34,98199,151,558,4,1
426700,3,1,193,716,1,0,0,5,7,149,45,98056,156,716,2,0
650000,3,2,250,1076,1,0,3,3,8,198,52,98028,222,1095,2,0
542000,2,1,83,284,1,0,0,3,7,72,11,98105,164,379,5,0
415000,3,1,99,743,1,0,0,3,7,99,0,98052,112,743,1,0
214000,3,1,112,773,1,0,0,4,6,112,0,98002,112,773,3,0
245000,3,1,126,828,2,0,0,5,7,126,0,98188,113,828,3,0
314500,3,2,191,1236,1,0,0,3,8,191,0,98003,203,1077,1,0
1120000,3,1,279,534,2,0,0,5,9,186,93,98116,169,534,4,0
378000,2,2,121,358,1,0,0,3,7,74,46,98136,88,511,2,0
305000,4,2,209,845,1,0,0,3,7,125,85,98001,143,725,1,0
595000,5,2,348,627,1,0,0,4,8,184,164,98028,243,736,1,0
729500,3,2,154,101,3,0,1,3,9,142,12,98116,140,126,0,0
430000,3,2,219,623,2,0,0,3,7,219,0,98065,219,441,0,0
240000,3,1,164,604,1,0,0,3,7,107,57,98038,164,755,1,0
545000,3,1,156,576,1,0,0,3,7,156,0,98136,156,474,4,0
530000,3,1,123,232,1,0,0,3,7,81,42,98105,147,256,4,0
157000,1,1,81,2447,1,0,0,3,6,81,0,98198,116,986,3,0
425000,4,1,117,711,1,0,0,3,6,117,0,98146,109,711,4,0
220000,3,1,93,559,1,0,0,3,6,93,0,98166,121,803,3,0
521000,4,1,188,3383,1,0,0,4,8,144,44,98077,234,3555,1,0
325000,3,1,178,638,1,0,2,3,7,104,74,98118,186,641,3,0
597500,3,2,200,502,1,0,0,4,7,128,72,98126,180,604,5,0
337000,3,2,137,370,2,0,0,3,7,137,0,98065,138,409,0,0
1000000,3,2,296,975,2,0,2,3,10,296,0,98052,279,912,1,0
3070000,3,2,365,5192,1,1,4,4,8,217,149,98034,254,2446,2,0
495000,3,1,92,558,1,0,0,3,6,92,0,98105,116,558,3,0
748000,4,3,257,309,2,0,0,3,8,183,74,98052,203,314,0,0
888000,3,1,116,809,1,0,0,4,7,116,0,98004,163,854,3,0
269900,3,1,106,2069,1,0,0,3,7,106,0,98045,107,1452,1,0
496500,4,2,209,1342,1,0,0,3,7,144,65,98027,194,1059,2,0
475000,3,2,152,474,2,0,0,3,7,152,0,98155,175,558,2,0
312000,3,1,117,128,3,0,0,3,7,117,0,98125,121,114,0,0
323000,3,1,120,1137,1,0,0,3,7,120,0,98072,129,1081,1,0
331000,3,1,121,844,1,0,0,3,7,121,0,98059,176,685,1,0
306000,3,1,113,101,3,0,0,3,8,113,0,98133,113,132,0,0
655000,4,2,244,372,3,0,0,3,8,244,0,98117,152,372,0,0
290000,3,1,181,1483,1,0,0,4,8,181,0,98003,180,1177,2,0
1250000,4,3,294,465,2,0,0,5,9,219,74,98105,206,372,2,0
460000,3,1,144,438,1,0,0,4,7,80,64,98115,175,520,3,0
435000,4,2,158,593,1,0,0,4,7,79,79,98115,128,593,3,0
664000,4,2,233,1104,1,0,0,5,8,151,82,98006,222,1042,1,0
865000,4,1,167,388,2,0,3,4,8,167,0,98102,203,429,4,0
385000,3,1,167,1673,1,0,0,3,8,112,56,98058,167,1673,2,0
497000,3,2,174,866,1,0,0,3,7,125,48,98034,207,890,1,0
280000,2,1,94,279,1,0,0,4,7,94,0,98045,107,651,4,0
188000,2,1,104,1625,1,0,0,3,6,104,0,98178,157,749,4,0
478500,3,1,194,442,1,0,2,3,8,112,83,98136,172,493,2,0
1145000,4,3,406,1706,2,0,0,3,11,406,0,98065,389,1268,0,0
222000,3,2,134,668,1,0,0,4,7,90,44,98023,134,668,1,0
799000,4,3,240,19472,2,0,0,3,8,240,0,98053,320,19837,1,0
609900,4,2,296,688,2,0,0,3,10,296,0,98038,302,681,0,0
413000,4,3,221,540,2,0,0,4,7,163,59,98106,151,537,0,0
400000,4,1,132,453,1,0,0,3,7,132,0,98115,103,503,4,0
802541,5,2,278,629,2,0,0,3,9,278,0,98006,267,629,0,0
320000,3,2,249,721,2,0,0,3,8,249,0,98023,226,765,1,0
507000,4,2,254,711,2,0,0,3,7,254,0,98065,254,578,0,0
387500,3,1,113,774,1,0,0,3,6,113,0,98115,138,773,3,0
396000,3,1,139,1172,1,0,0,3,7,139,0,98072,169,1296,2,0
373000,3,1,170,1096,1,0,1,3,8,133,37,98055,199,1112,2,0
1484900,5,2,425,1789,2,0,0,5,10,425,0,98040,296,1237,2,0
359900,4,2,230,715,2,0,0,3,8,230,0,98058,217,742,1,0
410000,2,1,74,404,1,0,0,3,6,62,12,98115,112,404,4,0
690000,4,2,270,2183,2,0,0,3,9,270,0,98053,270,3215,1,0
245000,3,2,131,535,1,0,0,3,7,131,0,98030,155,578,1,0
700000,5,2,263,2412,1,0,1,5,8,150,113,98075,248,2004,1,0
268000,4,1,156,926,1,0,0,3,7,102,54,98198,223,964,1,0
225000,3,1,164,2421,1,0,0,3,7,86,78,98042,125,1252,1,0
980000,4,2,208,1025,2,0,0,3,8,208,0,98004,214,1073,1,0
795000,2,1,128,465,1,0,2,3,5,128,0,98106,139,465,5,0
195000,2,1,76,474,1,0,0,3,6,76,0,98118,109,493,3,0
480000,4,2,203,983,1,0,0,2,6,161,42,98005,203,1116,3,0
485000,4,2,130,335,1,0,0,3,7,102,28,98119,151,190,5,0
130000,2,1,82,836,1,0,0,3,5,82,0,98188,131,929,4,0
325000,2,1,99,530,1,0,2,4,6,99,0,98198,208,410,3,0
440000,3,1,142,673,1,0,0,4,7,142,0,98034,142,696,1,0
550000,4,1,230,1374,1,0,3,3,8,136,95,98155,270,1004,2,0
310000,3,1,138,664,1,0,0,5,6,138,0,98059,125,846,2,0
530000,3,2,340,3669,2,0,2,4,9,303,37,98022,251,3561,1,0
390000,4,2,217,794,2,0,0,3,8,217,0,98031,183,634,1,0
243000,3,1,135,1127,1,0,0,4,7,135,0,98001,112,1127,1,0
639000,4,2,205,918,2,0,0,3,9,205,0,98074,227,818,1,0
215000,4,1,105,688,1,0,0,4,7,105,0,98003,143,686,2,0
405000,5,1,144,976,1,0,0,3,7,102,42,98011,132,913,2,0
250000,4,1,159,664,1,0,0,5,7,94,65,98032,164,833,2,0
405500,3,1,94,754,1,0,0,5,7,94,0,98155,121,754,2,0
730000,6,2,247,1262,2,0,0,3,7,247,0,98125,104,766,3,1
267000,3,2,121,896,1,0,0,3,7,121,0,98010,133,897,1,0
289950,3,2,155,575,2,0,0,3,7,155,0,98038,222,643,0,0
565000,2,1,89,379,1,0,0,5,7,89,0,98103,121,379,5,0
1578000,4,3,434,4817,2,0,0,4,12,434,0,98005,393,3817,1,0
636000,3,2,199,257,2,0,0,3,8,164,34,98052,233,252,0,0
350000,5,3,234,511,1,0,0,3,8,144,90,98178,158,743,0,0
320000,3,1,153,872,1,0,0,5,7,105,48,98058,160,823,1,0
210000,2,1,134,528,1,0,0,4,8,134,0,98198,123,330,1,0
245000,2,1,98,548,1,0,0,3,7,98,0,98126,119,548,3,0
328000,3,1,137,711,1,0,0,3,7,105,32,98059,148,697,1,0
985000,4,2,393,3510,2,0,0,3,11,393,0,98077,362,3442,1,0
501000,3,1,183,741,1,0,3,5,8,127,56,98055,229,910,1,0
315000,3,2,143,1619,2,0,0,3,7,143,0,98045,145,1063,1,0
403000,3,2,194,776,2,0,0,3,8,194,0,98019,212,590,0,0
550000,3,2,221,1668,2,0,0,4,8,196,25,98155,189,2221,3,0
347500,4,2,200,331,2,0,0,3,9,200,0,98030,159,329,0,0
365000,4,2,192,826,2,0,0,4,8,192,0,98058,222,716,1,0
588000,3,1,178,759,1,0,0,4,8,118,59,98117,139,633,3,0
605000,3,1,178,688,1,0,0,4,8,117,61,98006,219,748,1,0
1300000,3,3,316,556,2,0,0,4,9,213,103,98105,287,598,3,0
233000,3,2,130,853,1,0,0,3,7,130,0,98001,188,794,1,0
360000,4,2,205,1646,2,0,0,3,8,205,0,98030,205,1571,0,0
459000,2,1,109,454,1,0,0,3,6,95,14,98117,109,506,4,0
740000,3,2,195,6761,1,0,0,4,9,195,0,98077,213,5101,0,0
305000,3,1,108,906,1,0,0,3,7,108,0,98077,108,897,2,0
395000,3,1,139,372,1,0,0,3,6,84,56,98117,88,372,4,0
560000,4,2,273,558,2,0,0,3,8,273,0,98011,233,613,0,0
650000,4,1,187,471,1,0,1,4,7,121,66,98116,203,502,2,0
449950,3,2,202,457,2,0,0,3,7,202,0,98028,187,408,0,0
517500,3,1,133,483,1,0,3,4,7,116,17,98117,205,580,3,0
435000,4,1,140,600,1,0,0,3,7,99,41,98034,135,616,2,0
329999,3,1,107,642,1,0,0,3,6,74,33,98155,107,642,3,0
950000,3,1,200,390,1,0,4,5,8,106,94,98116,233,697,2,0
447000,3,1,127,558,1,0,0,5,7,114,13,98108,127,513,3,0
699800,2,2,221,613,1,0,0,3,8,221,0,98053,174,613,0,0
850000,3,1,127,358,1,0,0,5,7,72,56,98112,129,335,5,1
316500,3,1,149,1324,1,0,0,3,7,99,49,98023,199,1390,1,0
942500,5,3,349,893,1,0,2,4,9,189,160,98006,304,900,1,0
1310000,2,2,367,366,2,0,4,3,10,270,97,98116,299,418,1,0
856600,4,2,223,1248,1,0,0,4,9,223,0,98005,240,937,2,0
405600,5,1,263,372,2,0,0,4,8,263,0,98118,138,372,4,0
565000,4,2,227,2100,2,0,0,3,8,227,0,98053,238,3099,0,0
400000,3,2,111,107,2,0,0,3,8,98,13,98116,112,122,0,0
330000,3,2,130,20284,1,0,0,3,7,130,0,98019,207,20281,0,0
374950,4,2,254,435,2,0,0,3,7,254,0,98038,207,458,0,0
405300,3,2,222,738,1,0,0,5,7,150,72,98056,178,738,1,0
560000,3,2,191,2918,2,0,0,3,8,191,0,98074,201,3206,1,0
824000,4,2,231,917,1,0,0,4,8,120,112,98004,219,917,2,0
260000,3,1,102,1019,1,0,0,5,7,102,0,98042,130,725,1,0
760000,4,2,226,567,1,0,0,5,8,137,89,98115,203,567,2,0
